date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:01:52	20621/20621	---M--	200	added ('OK')	text/html	etag:%222edf8863ee28cf1:54b0cb%22	http://www.vitutor.com/alg/equations/types_equations.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/equations/types_equations.html	(from http://www.vitutor.com/)
12:01:53	19220/19220	---M--	200	added ('OK')	text/html	etag:%22d7697363ee28cf1:54b0cb%22	http://www.vitutor.com/alg/equations/solving_equations.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/equations/solving_equations.html	(from http://www.vitutor.com/)
12:01:54	30390/30390	---M--	200	added ('OK')	text/html	etag:%22eb8a1262ee28cf1:54b0cb%22	http://www.vitutor.com/alg/equations/equations_problems.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/equations/equations_problems.html	(from http://www.vitutor.com/)
12:01:55	17435/17435	---M--	200	added ('OK')	text/html	etag:%22c5bc563ee28cf1:54b0cb%22	http://www.vitutor.com/alg/equations/motion_problems.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/equations/motion_problems.html	(from http://www.vitutor.com/)
12:01:56	32257/32257	---M--	200	added ('OK')	text/html	etag:%22f0ea5262ee28cf1:54b0cb%22	http://www.vitutor.com/alg/equations/equations_worsheet.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/equations/equations_worsheet.html	(from http://www.vitutor.com/)
12:01:57	33799/33799	---M--	200	added ('OK')	text/html	etag:%226e47f062ee28cf1:54b0cb%22	http://www.vitutor.com/alg/equations/linear_problems.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/equations/linear_problems.html	(from http://www.vitutor.com/)
12:01:58	19055/19055	---M--	200	added ('OK')	text/html	etag:%22e0320aaee28cf1:54b0cb%22	http://www.vitutor.com/alg/quadratic/quadratic_equation.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/quadratic/quadratic_equation.html	(from http://www.vitutor.com/)
12:01:59	17938/17938	---M--	200	added ('OK')	text/html	etag:%227829f8aaee28cf1:54b0cb%22	http://www.vitutor.com/alg/quadratic/quadratic_solutions.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/quadratic/quadratic_solutions.html	(from http://www.vitutor.com/)
12:02:00	14101/14101	---M--	200	added ('OK')	text/html	etag:%227c70bda9ee28cf1:54b0cb%22	http://www.vitutor.com/alg/quadratic/factoring_quadratic.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/quadratic/factoring_quadratic.html	(from http://www.vitutor.com/)
12:02:00	16569/16569	---M--	200	added ('OK')	text/html	etag:%222d47f7abee28cf1:54b0cb%22	http://www.vitutor.com/alg/quadratic/rational_equations.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/quadratic/rational_equations.html	(from http://www.vitutor.com/)
12:02:01	19795/19795	---M--	200	added ('OK')	text/html	etag:%2218ae7aa9ee28cf1:54b0cb%22	http://www.vitutor.com/alg/quadratic/biquadratic_equation.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/quadratic/biquadratic_equation.html	(from http://www.vitutor.com/)
12:02:02	20997/20997	---M--	200	added ('OK')	text/html	etag:%22238776abee28cf1:54b0cb%22	http://www.vitutor.com/alg/quadratic/radical_equations.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/quadratic/radical_equations.html	(from http://www.vitutor.com/)
12:02:03	26276/26276	---M--	200	added ('OK')	text/html	etag:%22afea59abee28cf1:54b0cb%22	http://www.vitutor.com/alg/quadratic/quadratic_worksheets.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/quadratic/quadratic_worksheets.html	(from http://www.vitutor.com/)
12:02:03	38276/38276	---M--	200	added ('OK')	text/html	etag:%22e765d4aaee28cf1:54b0cb%22	http://www.vitutor.com/alg/quadratic/quadratic_problems.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/quadratic/quadratic_problems.html	(from http://www.vitutor.com/)
12:02:05	16860/16860	---M--	200	added ('OK')	text/html	etag:%22e39a98b5ee28cf1:54b0cb%22	http://www.vitutor.com/alg/system/systems_equations.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/system/systems_equations.html	(from http://www.vitutor.com/)
12:02:05	18880/18880	---M--	200	added ('OK')	text/html	etag:%22b4c623b5ee28cf1:54b0cb%22	http://www.vitutor.com/alg/system/substitution_method.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/system/substitution_method.html	(from http://www.vitutor.com/)
12:02:06	18643/18643	---M--	200	added ('OK')	text/html	etag:%22642580b3ee28cf1:54b0cb%22	http://www.vitutor.com/alg/system/elimination_method.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/system/elimination_method.html	(from http://www.vitutor.com/)
12:02:07	15579/15579	---M--	200	added ('OK')	text/html	etag:%228bc8b4ee28cf1:54b0cb%22	http://www.vitutor.com/alg/system/graphing_systems.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/system/graphing_systems.html	(from http://www.vitutor.com/)
12:02:07	25452/25452	---M--	200	added ('OK')	text/html	etag:%22a833fb4ee28cf1:54b0cb%22	http://www.vitutor.com/alg/system/gaussian_method.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/system/gaussian_method.html	(from http://www.vitutor.com/)
12:02:08	20368/20368	---M--	200	added ('OK')	text/html	etag:%22b2f38fb4ee28cf1:54b0cb%22	http://www.vitutor.com/alg/system/nolinear_systems.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/system/nolinear_systems.html	(from http://www.vitutor.com/)
12:02:09	43303/43303	---M--	200	added ('OK')	text/html	etag:%22a219b6b4ee28cf1:54b0cb%22	http://www.vitutor.com/alg/system/problems_systems.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/system/problems_systems.html	(from http://www.vitutor.com/)
12:02:10	18943/18943	---M--	200	added ('OK')	text/html	etag:%22feec068ee28cf1:54b0cb%22	http://www.vitutor.com/alg/inequalities/inequalities.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/inequalities/inequalities.html	(from http://www.vitutor.com/)
12:02:10	20147/20147	---M--	200	added ('OK')	text/html	etag:%22fae42171ee28cf1:54b0cb%22	http://www.vitutor.com/alg/inequalities/solving_inequalities.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/inequalities/solving_inequalities.html	(from http://www.vitutor.com/)
12:02:11	16457/16457	---M--	200	added ('OK')	text/html	etag:%22aa265768ee28cf1:54b0cb%22	http://www.vitutor.com/alg/inequalities/graphing_inequalities.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/inequalities/graphing_inequalities.html	(from http://www.vitutor.com/)
12:02:11	22784/22784	---M--	200	added ('OK')	text/html	etag:%223a306269ee28cf1:54b0cb%22	http://www.vitutor.com/alg/inequalities/quadratic_inequalities.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/inequalities/quadratic_inequalities.html	(from http://www.vitutor.com/)
12:02:12	21081/21081	---M--	200	added ('OK')	text/html	etag:%22d4ca870ee28cf1:54b0cb%22	http://www.vitutor.com/alg/inequalities/rational_inequalities.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/inequalities/rational_inequalities.html	(from http://www.vitutor.com/)
12:02:13	16718/16718	---M--	200	added ('OK')	text/html	etag:%22766e2b71ee28cf1:54b0cb%22	http://www.vitutor.com/alg/inequalities/sys_inequalities.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/inequalities/sys_inequalities.html	(from http://www.vitutor.com/)
12:02:13	17562/17562	---M--	200	added ('OK')	text/html	etag:%22e77d9b71ee28cf1:54b0cb%22	http://www.vitutor.com/alg/inequalities/systems_inequalities.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/inequalities/systems_inequalities.html	(from http://www.vitutor.com/)
12:02:14	27729/27729	---M--	200	added ('OK')	text/html	etag:%223a306269ee28cf1:54b0cb%22	http://www.vitutor.com/alg/inequalities/inequalities_worksheets.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/inequalities/inequalities_worksheets.html	(from http://www.vitutor.com/)
12:02:15	15071/15071	---M--	200	added ('OK')	text/html	etag:%22f870f072ee28cf1:54b0cb%22	http://www.vitutor.com/alg/linear_programming/linear_programming.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/linear_programming/linear_programming.html	(from http://www.vitutor.com/)
12:02:15	13365/13365	---M--	200	added ('OK')	text/html	etag:%22ad8eef73ee28cf1:54b0cb%22	http://www.vitutor.com/alg/linear_programming/steps_solve.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/linear_programming/steps_solve.html	(from http://www.vitutor.com/)
12:02:16	21529/21529	---M--	200	added ('OK')	text/html	etag:%22b635f572ee28cf1:54b0cb%22	http://www.vitutor.com/alg/linear_programming/example_programming.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/linear_programming/example_programming.html	(from http://www.vitutor.com/)
12:02:17	35921/35921	---M--	200	added ('OK')	text/html	etag:%226366774ee28cf1:54b0cb%22	http://www.vitutor.com/alg/linear_programming/programming_problems.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/linear_programming/programming_problems.html	(from http://www.vitutor.com/)
12:02:17	27296/27296	---M--	200	added ('OK')	text/html	etag:%22c0f57573ee28cf1:54b0cb%22	http://www.vitutor.com/alg/linear_programming/problems_solutions.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/linear_programming/problems_solutions.html	(from http://www.vitutor.com/)
12:02:18	13975/13975	---M--	200	added ('OK')	text/html	etag:%22b31ce58fee28cf1:54b0cb%22	http://www.vitutor.com/alg/matrix/matrices.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/matrix/matrices.html	(from http://www.vitutor.com/)
12:02:19	19175/19175	---M--	200	added ('OK')	text/html	etag:%22e2f05990ee28cf1:54b0cb%22	http://www.vitutor.com/alg/matrix/matrices_types.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/matrix/matrices_types.html	(from http://www.vitutor.com/)
12:02:20	15831/15831	---M--	200	added ('OK')	text/html	etag:%22d9eaf18eee28cf1:54b0cb%22	http://www.vitutor.com/alg/matrix/adding_matrices.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/matrix/adding_matrices.html	(from http://www.vitutor.com/)
12:02:20	15294/15294	---M--	200	added ('OK')	text/html	etag:%22e8691592ee28cf1:54b0cb%22	http://www.vitutor.com/alg/matrix/scalar_multiplication.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/matrix/scalar_multiplication.html	(from http://www.vitutor.com/)
12:02:21	18193/18193	---M--	200	added ('OK')	text/html	etag:%22e1364191ee28cf1:54b0cb%22	http://www.vitutor.com/alg/matrix/multiplication_matrices.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/matrix/multiplication_matrices.html	(from http://www.vitutor.com/)
12:02:22	20168/20168	---M--	200	added ('OK')	text/html	etag:%228448708fee28cf1:54b0cb%22	http://www.vitutor.com/alg/matrix/inverse_matrix.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/matrix/inverse_matrix.html	(from http://www.vitutor.com/)
12:02:22	17982/17982	---M--	200	added ('OK')	text/html	etag:%22d6bca791ee28cf1:54b0cb%22	http://www.vitutor.com/alg/matrix/rank_matrix.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/matrix/rank_matrix.html	(from http://www.vitutor.com/)
12:02:23	23503/23503	---M--	200	added ('OK')	text/html	etag:%22478a190ee28cf1:54b0cb%22	http://www.vitutor.com/alg/matrix/matrix_equation.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/matrix/matrix_equation.html	(from http://www.vitutor.com/)
12:02:23	27053/27053	---M--	200	added ('OK')	text/html	etag:%22a7e83291ee28cf1:54b0cb%22	http://www.vitutor.com/alg/matrix/matrix_worksheet.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/matrix/matrix_worksheet.html	(from http://www.vitutor.com/)
12:02:24	16715/16715	---M--	200	added ('OK')	text/html	etag:%22f6a5495fee28cf1:54b0cb%22	http://www.vitutor.com/alg/determinants/determinant.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/determinants/determinant.html	(from http://www.vitutor.com/)
12:02:25	15539/15539	---M--	200	added ('OK')	text/html	etag:%22aaaacd5eee28cf1:54b0cb%22	http://www.vitutor.com/alg/determinants/3x3_determinant.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/determinants/3x3_determinant.html	(from http://www.vitutor.com/)
12:02:26	15687/15687	---M--	200	added ('OK')	text/html	etag:%22da97bd60ee28cf1:54b0cb%22	http://www.vitutor.com/alg/determinants/minor_cofactor.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/determinants/minor_cofactor.html	(from http://www.vitutor.com/)
12:02:26	20083/20083	---M--	200	added ('OK')	text/html	etag:%223e5a061ee28cf1:54b0cb%22	http://www.vitutor.com/alg/determinants/properties_determinants.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/determinants/properties_determinants.html	(from http://www.vitutor.com/)
12:02:27	15792/15792	---M--	200	added ('OK')	text/html	etag:%228af6195fee28cf1:54b0cb%22	http://www.vitutor.com/alg/determinants/4x4_determinant.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/determinants/4x4_determinant.html	(from http://www.vitutor.com/)
12:02:27	16767/16767	---M--	200	added ('OK')	text/html	etag:%2226933961ee28cf1:54b0cb%22	http://www.vitutor.com/alg/determinants/vandermonde_determinant.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/determinants/vandermonde_determinant.html	(from http://www.vitutor.com/)
12:02:28	17648/17648	---M--	200	added ('OK')	text/html	etag:%2269884d60ee28cf1:54b0cb%22	http://www.vitutor.com/alg/determinants/matrix_inverse.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/determinants/matrix_inverse.html	(from http://www.vitutor.com/)
12:02:29	19239/19239	---M--	200	added ('OK')	text/html	etag:%22b8107660ee28cf1:54b0cb%22	http://www.vitutor.com/alg/determinants/matrix_rank.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/determinants/matrix_rank.html	(from http://www.vitutor.com/)
12:02:29	22887/22887	---M--	200	added ('OK')	text/html	etag:%223ab4d85fee28cf1:54b0cb%22	http://www.vitutor.com/alg/determinants/determinant_worksheet.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/determinants/determinant_worksheet.html	(from http://www.vitutor.com/)
12:02:30	22205/22205	---M--	200	added ('OK')	text/html	etag:%22465c277bee28cf1:54b0cb%22	http://www.vitutor.com/alg/linear_system/linear_system.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/linear_system/linear_system.html	(from http://www.vitutor.com/)
12:02:31	25112/25112	---M--	200	added ('OK')	text/html	etag:%22643d477aee28cf1:54b0cb%22	http://www.vitutor.com/alg/linear_system/gauss_method.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/linear_system/gauss_method.html	(from http://www.vitutor.com/)
12:02:32	17835/17835	---M--	200	added ('OK')	text/html	etag:%22c1ccb579ee28cf1:54b0cb%22	http://www.vitutor.com/alg/linear_system/cramer_rule.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/linear_system/cramer_rule.html	(from http://www.vitutor.com/)
12:02:32	21497/21497	---M--	200	added ('OK')	text/html	etag:%22d71f4b7bee28cf1:54b0cb%22	http://www.vitutor.com/alg/linear_system/solving_systems.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/linear_system/solving_systems.html	(from http://www.vitutor.com/)
12:02:33	17128/17128	---M--	200	added ('OK')	text/html	etag:%22c0129d7aee28cf1:54b0cb%22	http://www.vitutor.com/alg/linear_system/homogeneous_systems.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/linear_system/homogeneous_systems.html	(from http://www.vitutor.com/)
12:02:33	24936/24936	---M--	200	added ('OK')	text/html	etag:%227a90dc7bee28cf1:54b0cb%22	http://www.vitutor.com/alg/linear_system/systems_parameters.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/linear_system/systems_parameters.html	(from http://www.vitutor.com/)
12:02:34	29898/29898	---M--	200	added ('OK')	text/html	etag:%22482fbb7bee28cf1:54b0cb%22	http://www.vitutor.com/alg/linear_system/sw.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/linear_system/sw.html	(from http://www.vitutor.com/)
12:02:35	16472/16472	---M--	200	added ('OK')	text/html	etag:%22ab96477fee28cf1:54b0cb%22	http://www.vitutor.com/alg/log/exponent_rules.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/log/exponent_rules.html	(from http://www.vitutor.com/)
12:02:36	21004/21004	---M--	200	added ('OK')	text/html	etag:%22d27dcf7fee28cf1:54b0cb%22	http://www.vitutor.com/alg/log/exponential_equations.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/log/exponential_equations.html	(from http://www.vitutor.com/)
12:02:37	15187/15187	---M--	200	added ('OK')	text/html	etag:%2260b44680ee28cf1:54b0cb%22	http://www.vitutor.com/alg/log/exponential_simultaneous.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/log/exponential_simultaneous.html	(from http://www.vitutor.com/)
12:02:37	19021/19021	---M--	200	added ('OK')	text/html	etag:%2253671980ee28cf1:54b0cb%22	http://www.vitutor.com/alg/log/exponential_function.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/log/exponential_function.html	(from http://www.vitutor.com/)
12:02:38	25051/25051	---M--	200	added ('OK')	text/html	etag:%22b9fcef80ee28cf1:54b0cb%22	http://www.vitutor.com/alg/log/exponents_workshhet.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/log/exponents_workshhet.html	(from http://www.vitutor.com/)
12:02:39	23930/23930	---M--	200	added ('OK')	text/html	etag:%227a4ea180ee28cf1:54b0cb%22	http://www.vitutor.com/alg/log/exponential_workshhet.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/log/exponential_workshhet.html	(from http://www.vitutor.com/)
12:02:39	15463/15463	---M--	200	added ('OK')	text/html	etag:%22c3bc7081ee28cf1:54b0cb%22	http://www.vitutor.com/alg/log/logarithm.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/log/logarithm.html	(from http://www.vitutor.com/)
12:02:40	16921/16921	---M--	200	added ('OK')	text/html	etag:%22543e5986ee28cf1:54b0cb%22	http://www.vitutor.com/alg/log/logarithm_rules.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/log/logarithm_rules.html	(from http://www.vitutor.com/)
12:02:41	17759/17759	---M--	200	added ('OK')	text/html	etag:%22b3a05b86ee28cf1:54b0cb%22	http://www.vitutor.com/alg/log/logarithmic_equations.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/log/logarithmic_equations.html	(from http://www.vitutor.com/)
12:02:41	14600/14600	---M--	200	added ('OK')	text/html	etag:%2248c86b8cee28cf1:54b0cb%22	http://www.vitutor.com/alg/log/logarithmic_simultaneous.html	/home/mario/websites/copiaVitutor/www.vitutor.com/alg/log/logarithmic_simultaneous.html	(from http://www.vitutor.com/)
